tconst,title,year,revenue,spotify_album_id,spotify_album_name,spotify_album_year,match_score,album_popularity,avg_track_popularity,sum_track_popularity,n_tracks,album_length_ms,album_length_min,album_artists
tt1590193,The Commuter,2018,119942387.0,57G7LWu6NPKzh7BbBZZwyC,The Commuter (Original Motion Picture Soundtrack),2018,127.0,14,3.375,54,16,4329208,72.15346666666667,{'Roque Baños'}
tt1478338,Bridesmaids,2011,288383523.0,59LqhOzYa1RPOxZtd2eC5v,Bridesmaids (Original Motion Picture Soundtrack),2011,127.0,17,4.615384615384615,60,13,2595356,43.25593333333333,"{'Michael Andrews', 'The Miracles', 'Wilson Phillips', 'Hole', 'Kate Nash', 'Inara George', 'Britney Spears', 'Blondie', 'Nouvelle Vague', 'Smokey Robinson', 'Wanda Jackson', 'Ryan Adams', 'Fiona Apple'}"
tt0448694,Puss in Boots,2011,554987477,1ED9Z6JM4HzCZUEciknJIx,Puss in Boots,2011,150,30,13.166666666666666,316,24,3962059,66.03431666666667,"{'Los Profesionales', 'Gabriela Quintero', 'Gavin Greenaway', 'Metro Voices', 'Josephine Knight', 'Gary Kettel', 'Peter Lale', 'Frank Ricotti', 'Ben Fordham', 'Henry Jackman', 'Rodrigo Sanchez', 'Everton Nelson', 'Rodrigo y Gabriela', 'Paul Clarvis', 'John Barclay'}"
tt3861390,Dumbo,2019,353284621.0,2MmoEweTJheiCoiwohS8Yj,Dumbo (Original Motion Picture Soundtrack),2019,127.0,35,11.758620689655173,341,29,3669472,61.15786666666666,"{'Arcade Fire', 'Sharon Rooney', 'Danny Elfman'}"
tt0267913,Scooby-Doo,2002,275650703.0,0bICCVxMwdjHSOTV1gWx6a,Music from the Motion Picture Scooby-Doo,2013,150,0,0.14285714285714285,2,14,2864767,47.746116666666666,"{'Shaggy', 'MxPx', 'Master P', 'Busta Rhymes', 'Simple Plan', 'Solange with Murphy Lee', 'The Atomic Fireballs', 'Killer Mike', 'allSTARS*', 'Kylie Minogue', 'Outkast', 'Sleepy Brown', 'David Newman', 'Sugar Ray', ""Lil' Romeo"", 'Uncle Kracker', 'Little T and One Track Mike', 'Baha Men'}"
tt0164912,Stuart Little,1999,300135367.0,26CsXyMBKI1rJsZ3qV5cnm,Stuart Little (Original Motion Picture Soundtrack),1999,127.0,17,8.714285714285714,122,14,3380327,56.33878333333333,"{'Lyle Lovett', 'S Club', 'The Brian Setzer Orchestra', 'Lou Bega', 'Trisha Yearwood', 'Alan Silvestri', ""Colby O'Donis"", 'Debelah Morgan', 'Brian McKnight', 'Matt Goss', 'R Angels', '702'}"
tt0462499,Rambo,2008,113244290,2ZTJmD7AguFAQELm6BTfKy,Rambo (Original Motion Picture Soundtrack),2008,150,10,2.25,45,20,4606245,76.77075,{'Brian Tyler'}
tt0396269,Wedding Crashers,2005,288485135.0,62jIW32UHKIixp4jXtWkqB,Wedding Crashers (The Score),2006,112.0,4,1.25,20,16,2106754,35.112566666666666,{'Rolfe Kent'}
tt2180411,Into the Woods,2014,212902372.0,7lWMvhvTB4H9TWZM1IX12Q,Into the Woods (Original Motion Picture Soundtrack/Deluxe Edition),2014,127.0,54,30.24,1512,50,5804742,96.7457,"{'Meryl Streep', 'Company - Into the Woods (Motion Picture Cast)', 'Chris Pine', 'James Corden', 'Daniel Huttlestone', 'Joanna Riding', 'Billy Magnussen', 'Lucy Punch', 'Johnny Depp', 'Emily Blunt', 'Christine Baranski', 'Stephen Sondheim', 'Lilla Crawford', 'Tammy Blanchard', 'Mackenzie Mauzy', 'Anna Kendrick'}"
tt0120744,The Man in the Iron Mask,1998,182968902,4Ly6HTq8OLzU1l1IiKXIr4,The Man in the Iron Mask,1998,150,0,0,0,21,3044180,50.736333333333334,{'Nick Glennie-Smith'}
tt2369135,Need for Speed,2014,203277636.0,7566Jc0aeGaGPvExJsF6r9,Need For Speed (Original Motion Picture Soundtrack),2014,150,18,8.35,167,20,4243723,70.72871666666667,{'Nathan Furst'}
tt0163978,The Beach,2000,144056873.0,5B6nt2q83Zxyz7FACDzRsU,The Beach (Original Motion Picture Soundtrack),2000,150,0,0,0,14,4557568,75.95946666666667,"{'Underworld', 'Leftfield', 'Remixer: Hardfloor', 'UNKLE', 'Faithless', 'New Order', 'Blur', 'Asian Dub Foundation', 'Orbital', 'William Orbit', 'All Saints', 'Jim Abbiss At Metropolis.', 'Dario G & Mark Tucker', 'Mory Kanté', 'Richard Ashcroft', 'Mixed By Dario G & Mark Tucker', 'Moby', 'Sugar Ray', 'Dario G', 'Barry Adamson'}"
tt0187078,Gone in Sixty Seconds,2000,237202299.0,4zW49vF4OgE6YSQYIeN5SV,Gone In 60 Seconds - Original Motion Picture Soundtrack,2000,150,23,8.285714285714286,116,14,3332155,55.535916666666665,"{'Apollo 440', 'DMX', 'Caviar', 'B.T. Express', 'Redman', 'A3', 'Gomez', 'Ice Cube', 'The Chemical Brothers', 'Citizen King', 'Moby', 'Trevor Rabin', 'Groove Armada', 'M. Doughty', 'Method Man', 'The Cult'}"
tt0489270,Saw III,2006,164874275.0,2GY8uwbsUtufwo0gr5iNaO,SAW III: Original Motion Picture Soundtrack,2006,150,0,0,0,20,4647846,77.4641,"{'Helmet', 'Ministry', 'Lamb of God', 'The Smashup', 'Charlie Clouser', 'Avenged Sevenfold', 'Meshuggah', 'Blue October', 'Eighteen Visions', 'Ghost Machine', 'Opiate For The Masses', 'Slayer', 'HOURCAST', 'Hydrovibe', 'Static-X', 'Mastodon', 'All That Remains', 'Drowning Pool', 'Bullet For My Valentine', 'Disturbed'}"
tt10954600,Ant-Man and the Wasp: Quantumania,2023,476071180.0,523LVgy2uFE1nD4BgTV57I,Ant-Man and The Wasp: Quantumania (Original Motion Picture Soundtrack),2023,120.54838709677419,23,10.0,220,22,3613887,60.23145,"{'Christophe Beck', 'David Dastmalchian'}"
tt0450385,1408,2007,132963417.0,51C0M5HRIAgFyy5UhTEav7,1408 (Original Motion Picture Soundtrack),2007,127.0,7,2.6875,43,16,3388490,56.474833333333336,{'Gabriel Yared'}
tt0370263,AVP: Alien vs. Predator,2004,177427090.0,6vsyc2XUDOiejVBS7GcHXQ,AVP: Alien vs. Predator (Original Motion Picture Soundtrack),2004,127.0,17,8.11111111111111,146,18,2283274,38.054566666666666,{'Harald Kloser'}
tt0325703,Lara Croft: Tomb Raider - The Cradle of Life,2003,160099222.0,5yKVlOjrCig7LMpVXNqkmq,Lara Croft Tomb Raider: The Cradle Of Life (Original Motion Picture Score),2003,150,13,5.333333333333333,80,15,3600661,60.01101666666667,{'Alan Silvestri'}
tt0318627,Resident Evil: Apocalypse,2004,129394835.0,0gMI3Dsv1UMVP2XbhfNXLA,Resident Evil: Apocalypse (Original Motion Picture Score),2004,127.0,15,6.055555555555555,109,18,2386167,39.76945,{'Jeff Danna'}
tt0413099,Evan Almighty,2007,174440724.0,6rGGepeaJSi1hGVnPbpIe2,Evan Almighty (Original Motion Picture Score),2007,127.0,8,3.0,48,16,2937141,48.95235,{'John Debney'}
tt1397514,Journey 2: The Mysterious Island,2012,355692760.0,3K7Ot7I5vV9c6YuqWUarY6,Journey 2: The Mysterious Island (Original Motion Picture Soundtrack),2012,127.0,28,11.2,224,20,3954263,65.90438333333333,"{'Andrew Lockington', 'Dwayne Johnson'}"
tt6856242,The King's Man,2021,125928656.0,61iloqr9hJ3NxXxvm7h30A,The King's Man (Original Motion Picture Soundtrack),2021,127.0,23,10.416666666666666,250,24,4690519,78.17531666666666,"{'Dominic Lewis', 'Matthew Margeson'}"
tt0989757,Dear John,2010,114977104.0,3iwNGKaoKP5p9JIsHc8TSm,Dear John (Original Motion Picture Soundtrack),2010,127.0,27,13.9,139,10,2166517,36.10861666666667,"{'Rachael Yamagata', 'The Swell Season', 'Fink', '311', 'Dan Wilson', 'Schuyler Fisk', 'Rosi Golan', 'Wailing Souls', 'Deborah Lurie', 'Amanda Seyfried', 'Joshua Radin', 'The Donkeys'}"
tt1335975,47 Ronin,2013,151783839,6maJhdKc3ru5oKTHXbjahG,47 Ronin (Original Motion Picture Soundtrack),2013,150,41,21.727272727272727,478,22,4237300, 70.62166666666667,{'Ilan Eshkeri'}
tt0959337,Revolutionary Road,2008,75981180,1w764XmMhCJVAHpD7c0qZM,Revolutionary Road,2008,150,26,16.333333333333332,245,15,2747221,45.787016666666666,"{'Thomas Newman', 'The Orioles', 'The Ravens', 'The Ink Spots'}"
tt2226417,Insidious: Chapter 2,2013,161000000.0,0BwQSudcl6axkYNxjVYSrV,Insidious Chapter 2 (OST),2013,150,8,1.8461538461538463,48,26,2591590,43.19316666666667,{'joseph bishara'}
tt1646987,Wrath of the Titans,2012,301970083.0,3LNisntgd0P3SlJY0X0RmZ,Wrath Of The Titans (Original Motion Picture Soundtrack),2012,104.41935483870968,13,5.5,88,16,4471447,74.52411666666667,{'Javier Navarrete'}
tt2023587,Mama,2013,146497771.0,"53XaZZ1q98YwEns9SNSqBr
",Mama (Original Motion Picture Soundtrack),2013,127.0,8,2.0555555555555554,37,18,3857608,64.29346666666666,{'Fernando Velázquez'}
tt2080374,Steve Jobs,2015,34441873.0,4kDt5YadNve6Oq40IyfFBH,Steve Jobs (Original Motion Picture Soundtrack),2015,127.0,30,16.272727272727273,358,22,4935299,82.25498333333333,"{'Daniel Pemberton', 'The Maccabees', 'The Libertines', 'Bob Dylan'}"
tt4651520,Bad Moms,2016,183936074.0,2h42F6Mqah0loyoe6SDwtp,Bad Moms (Original Motion Picture Soundtrack),2016,127.0,5,1.75,21,12,2893409,48.223483333333334,"{'DNCE', 'KT Tunstall', 'Janelle Monáe', 'Memoir', 'Charli xcx', 'Sophie Beem', 'Garrett Kato', 'WALK THE MOON', 'Demi Lovato', 'Christopher Lennertz', 'Foreigner', 'Icona Pop', 'Dena Deadly'}"
tt0384537,Silent Hill,2006,100605135.0,4QZJJP9F6er5aeXkzU2LsT,Silent Hell - Music from the Silent Hill Movie,2007,150,0,0,0,38,5645631,94.09385,"{'stanton shows', 'Mary Elizabeth McGlynn', 'Johnny Cash (remixed by stanton shows)', 'Akira Yamaoka'}"
tt0463854,28 Weeks Later,2007,65048678.0,0IrODf3XpooNijzqIJq7Mq,28 Weeks Later The Ultimate Fantasy Playlist,2021,100.0,0,0.0,0,14,2790261,46.50435,"{'Loni Lovato', 'The Goblins', 'UK Dekay', 'Swarf Sisters', 'Roulette', 'The Previews', 'Lucy Cotter', 'Pussy Riot', 'Beki Bondage', 'Alixandrea Corvyn', 'Warchild', 'Voidoid'}"
tt7040874,A Simple Favor,2018,97644617.0,4mQzmr4YR8yC9xNKjid1rj,A Simple Favor (Original Motion Picture Score),2018,127.0,10,2.269230769230769,59,26,3789019,63.15031666666667,{'Theodore Shapiro'}
tt0120685,Godzilla,1998,379014294,2Hv8rZSP79RmOw7ECj4pdw,Godzilla (Music from the Motion Picture),1998,150,0,0,0,15,3442140,57.369,{'Roy Hamilton Orchestra'}
tt1956620,Sex Tape,2014,126069509.0,55IQJfgDZLYDm2yVeeYop6,Sex Tape,2014,112.0,0,0.0,0,19,3753393,62.55655,"{'Sahara Knite', 'Jane Bond', 'Andi Sex Gang', 'Sex Tapes', 'Facked', ""Skalette O'Hara"", 'The Del Boys', 'Action Replays', 'Smoker', 'Krack Khalifa', 'Mary Magdelena', 'Marcia X', 'Max Romeo', 'Judge Dread', 'Eclypse', 'Space Girls'}"
tt2170439,Horrible Bosses 2,2014,107670357.0,5822pyvcWLJGONn2X97gCi,Horrible Bosses 2 (Original Motion Picture Soundtrack),2014,127.0,0,0.07142857142857142,1,14,3028462,50.47436666666667,"{'The Hives', 'Katy Perry', 'Leagues', 'Pitbull', 'N.W.A.', 'Cali Swag District', 'The Heavy', 'Mansa Wakili', 'Christopher Lennertz', 'The Clash', 'Steven Ira Scipio', 'Timbaland', 'TOTO'}"
tt0295701,xXx,2002,277448382.0,0HlIn7ZzPGg9kTLLKP8xjc,XXX Soundtrack (International 2 ECD),2002,150,0,0,0,22,5209780,86.82966666666667,"{'Rammstein', 'Chris Vrenna', 'Hatebreed', 'Ice Cube', 'Sleepy Brown', 'Pastor Troy', 'Dani Stevenson', 'Mr. Cheeks', 'Lil Wayne', 'Queens of the Stone Age', 'Pusha T', 'I Mother Earth', 'Mack 10', 'Gavin Rossdale', 'Flaw', '4LYN', 'Orbital', 'Kelis', 'Joi', 'Toya', 'WC', 'Rashad', 'Butch Cassidy', 'Big Tymers', 'Mushroomhead', 'Diddy', 'Postaboy', 'Missy Elliott', 'Nelly', 'Fermin IV', 'Drowning Pool', 'Moby', 'N.E.R.D'}"
tt0348150,Superman Returns,2006,391081192.0,33Lcyo4XyurjgzdfDIC3kh,Superman Returns Music From The Motion Picture [Digital Version],2006,127.0,41,23.8,357,15,3308169,55.13615,{'John Ottman'}
tt0160127,Charlie's Angels,2000,264105545.0,3OeMQP4wOCYluTnh8YOJL8,Charlie's Angels - Music From the Motion Picture,2000,127.0,31,9.866666666666667,148,15,3506114,58.435233333333336,"{'Apollo 440', 'Caviar', 'Tavares', 'Leo Sayer', 'The Vapors', 'Looking Glass', 'Fatboy Slim', 'Spandau Ballet', 'Deee-Lite', 'Sir Mix-A-Lot', ""Destiny's Child"", 'Marvin Gaye', 'Heart', 'Aerosmith'}"
tt10954652,Old,2021,90146510.0,4SGy7Q3UgFCyi9dS069U8s,Old (Original Motion Picture Soundtrack),2021,150,16,2.3076923076923075,60,26,3434612,57.24353333333333,"{'Trevor Gureckis', 'Saleka', 'Jay Wadley'}"
tt0810900,High School Musical 2,2007,7000000,04Xde0FJSo4LVQ1GE36t49,High School Musical 2 (Original Soundtrack),2007,150,67,59.72727272727273,657,11,2275011,37.91685,"{'Gabriella', 'Lucas Grabeel', 'Vanessa Hudgens', 'CHAD', 'Sharpay Evans', 'High School Musical Cast', 'Monique Coleman', 'Disney', 'Troy', 'Corbin Bleu', 'Zac Efron', 'Ashley Tisdale'}"
tt1390411,In the Heart of the Sea,2015,93920758.0,7kFCPjhE8QIALEWQUqSoDT,In The Heart Of The Sea (Original Motion Picture Soundtrack),2015,150,37,21.90909090909091,482,22,5341569,89.02615,{'Roque Baños'}
tt2446980,Joy,2015,101134059.0,2hbD87sam8gfHUwH42MoNs,JOY (Music From The Motion Picture),2015,150,0,0.0,0,21,3649728,60.8288,"{'Bee Gees', 'Blake Mills', 'Alois Glassner', 'Salzburg Bach Choir', 'Cream', 'Pedrito Martinez', 'Ray De La Paz', 'Lee Morgan', 'The Ronettes', 'Ella Fitzgerald', ""Choir of King's College, Cambridge"", 'Edgar Ramirez', 'Jennifer Lawrence', 'Stephen Cleobury', 'Brittany Howard', 'David Campbell', 'Benjamin Bayl', 'Chick Webb', 'Thomas Bullard', 'West Dylan Thordson', 'The Rolling Stones', 'Nat King Cole'}"
tt0458481,Sin City: A Dame to Kill For,2014,39407616,4y5a1ptYWZxq1TizGmxmCk,Sin City 2: A Dame To Kill For: Soundtrack Album,2014,150,17,5.84,146,25,3040458,50.6743,"{'Robert Rodriguez', 'Graeme Revell', 'Rebecca Rodriguez', 'Carl Thiel', 'George Oldziey', 'Steven Tyler', 'Rick Del Castillo'}"
tt1267297,Hercules,2014,244819862.0,6VzRCmJct05i7WdqdlVa3z,Hercules (Original Motion Picture Soundtrack),2014,127.0,10,2.64,66,25,3924914,65.41523333333333,"{'Fernando Velázquez', 'London Philharmonic Orchestra'}"
tt1272878,2 Guns,2013,131940411.0,6krSogubOtmfIZ1upCZffF,2 Guns (Original Motion Picture Soundtrack),2012,127.0,6,1.7647058823529411,30,17,2318890,38.64816666666667,{'Clinton Shorter'}
tt3289956,The Autopsy of Jane Doe,2016,6170043.0,75dAMozJScoF3ftt5LxhyO,The Autopsy of Jane Doe (Original Motion Picture Soundtrack),2017,127.0,10,3.4285714285714284,72,21,2272012,37.86686666666667,"{'Danny Bensi', 'Saunder Jurriaans'}"
tt1911658,Penguins of Madagascar,2014,373552094.0,6B8fUcXJhR57zrOifl2xhN,Penguins of Madagascar (Music from the Motion Picture),2014,127.0,21,9.052631578947368,172,19,3175541,52.92568333333333,"{'Lorne Balfe', 'Antony Genn'}"
tt2404233,Gods of Egypt,2016,150680864.0,244SukATxd1544LD3lQ1ww,Gods Of Egypt (Original Motion Picture Soundtrack),2016,113.95652173913044,22,7.615384615384615,198,26,4469896,74.49826666666667,{'Marco Beltrami'}
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,2022,406950844.0,0wmxJxhdGo9awyHiM1jRtP,Fantastic Beasts: The Secrets of Dumbledore (Original Motion Picture Soundtrack),2022,127.0,37,19.358974358974358,755,39,6612287,110.20478333333334,"{'Gregory Porter', 'James Newton Howard'}"
tt0259711,Vanilla Sky,2001,203388341.0,5BTAqof8FIlVhXa1JsclU7,Vanilla Sky (Music from the Motion Picture),2001,127.0,25,3.4705882352941178,59,17,4471897,74.53161666666666,"{'Paul McCartney', 'Julianna Gianna', 'Peter Gabriel', 'Afrika Bambaataa', 'R.E.M.', 'Looper', 'Nancy Wilson', 'Leftfield', 'Josh Rouse', 'Francis Macdonald', 'Sigur Rós', 'Red House Painters', 'Todd Rundgren', 'The Chemical Brothers', 'The Monkees', 'Radiohead', 'Jeff Buckley', 'Bob Dylan'}"
tt1321870,Gangster Squad,2013,105200903.0,1Jr3oH4YaFmP8tfJ8RmEli,Gangster Squad (Original Motion Picture Score),2013,127.0,9,2.7142857142857144,57,21,3373009,56.216816666666666,{'Steve Jablonsky'}
tt0432021,Resident Evil: Extinction,2007,148412065.0,6a9CLtRQIPMuyuQghww2io,Resident Evil: Extinction (Original Motion Picture Score),2007,127.0,21,6.352941176470588,216,34,3855281,64.25468333333333,{'Charlie Clouser'}
tt1071875,Ghost Rider: Spirit of Vengeance,2011,132563930,2si4shX0mUKYLP3Radt20j,Ghost Rider: Spirit of Vengeance (Original Motion Picture Score),2012,150,20,4.7073170731707314,193,41,4296772,71.61286666666666,{'David Sardy'}
tt0328828,American Wedding,2003,231449203.0,5uNJo0Y1np9glLI428bTIy,American Wedding,2003,112.0,41,12.058823529411764,205,17,3596540,59.94233333333333,"{'American Hi-Fi', 'The Working Title', 'New Found Glory', 'Avril Lavigne', 'Foo Fighters', 'Hot Action Cop', 'The Wallflowers', 'The All-American Rejects', 'Matt Nathanson', 'Gob', 'Feeder', 'Nu', 'Blue October', 'Joseph Arthur', 'Sugarcult', 'Good Charlotte', 'Sum 41'}"
tt0368447,The Village,2004,256697520.0,0fFr787efn2HNrwrMSg6Yi,The Village Original Soundtrack,2004,150,0,0,0,13,2547790,42.463166666666666,{'James Newton Howard'}
tt2557490,A Million Ways to Die in the West,2014,86410000.0,2JPHtmfkeOE7R3TZSAhuOJ,A Million Ways To Die In The West (Original Motion Picture Soundtrack),2014,150,28,11.333333333333334,204,18,2487823,41.46371666666667,"{'Alan Jackson', 'Joel McNeely', 'Amick Byram'}"
tt0112281,Ace Ventura: When Nature Calls,1995,212385533.0,6sI5XCRDlDh9TZtkpg9mvJ,Ace Ventura: When Nature Calls (Original Motion Picture Score),2017,115.0,15,5.2,78,15,2816062,46.93436666666667,"{'Jim Carrey', 'Robert Folk'}"
tt1496025,Underworld: Awakening,2012,160112671.0,5uVSabVGl5CMXwuGJ764cl,Underworld Awakening (Original Motion Picture Soundtrack),2012,150,11,2.411764705882353,41,17,4647127,77.45211666666667,"{'Ministry', 'Lacey Sturm', 'Linkin Park', 'Lacuna Coil', 'Civil Twilight', 'The Naked And Famous', '8mm', 'The Cure', 'Stella Katsoudas', '& SONS', 'Combichrist', 'Ryan T. Hope', 'Silent Fury', 'Geno Lenardo', 'Collide', 'Evanescence', 'Justin Lassen', 'William Control', 'Black Light Burns'}"
tt0320661,Kingdom of Heaven,2005,218122627.0,3ma0m844SCFpeSFTv7uaKR,Kingdom of Heaven (Original Motion Picture Soundtrack),2005,127.0,45,33.26315789473684,632,19,3712447,61.874116666666666,"{'Harry Gregson-Williams', 'Natacha Atlas'}"
tt1517260,The Host,2013,63327201.0,1Naqdme76tBAZnRfYZWuhV,The Host (Original Motion Picture Soundtrack),2013,150,29,12.814814814814815,346,27,4131269,68.85448333333333,"{'Imagine Dragons', 'Antonio Pinto'}"
tt6772950,Truth or Dare,2018,95330493.0,3WjLlG5FEIJhlUiIfouxbn,Blumhouse's Truth or Dare (Original Motion Picture Soundtrack),2018,127.0,1,0.0,0,14,2356729,39.278816666666664,{'Matthew Margeson'}
tt0118880,Con Air,1997,224012234.0,1wyCH6L34iaN2uhsybbkAF,Con Air Original Soundtrack,1997,127.0,17,7.764705882352941,132,17,2696747,44.94578333333333,"{'Nick Glennie-Smith', 'Orchestra', 'Gordon Goodwin', 'Mark Mancina', 'Trevor Rabin'}"
tt1821694,RED 2,2013,148100000.0,4avPjddGI3YttjWwCWIO8J,Red 2 (Original Score),2013,60.33333333333333,8,1.7083333333333333,41,24,3538751,58.97918333333333,{'Alan Silvestri'}
